entityName,DefendersInBox,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Kansas City Chiefs,8,4210164 3424,4210164,57775,3424,4210164,2018-12-13,15,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,LACHARGERS,LAC,true,false,28,29,Chiefs,Chargers,KC,LAC,4,572,14,21,2,4,5,5,PASS,0.963359,0.00259945,4.99467,0.110549,14,3,73,70,13,73,475,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3139477"">P. Mahomes</a> pass complete (thrown 1 yard downfield to the mid right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2578533"">C. Conley</a> for 3 yards. 2 yards after the catch. 0 yards after contact.",,401030874,,13851,13851,13,73,475,Touchdown,true,,,,,,,,3,2018-12-13 (W15),LAC 29 @ KC 28,4,,,2587
Kansas City Chiefs,8,4210203 1256,4210203,57805,1256,4210203,2018-12-23,16,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,SEATTLE,SEA,false,false,31,38,Chiefs,Seahawks,KC,SEA,2,685,9,7,1,2,2,2,PASS,0.524092,0.0415936,5.83742,0.611638,5,1,74,107,10,74,326,Touchdown Pass,"Touchdown Kansas City Chiefs - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3139477"">P. Mahomes</a> pass complete (thrown 0 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976597"">D. Williams</a> for 2 yards. 2 yards after the catch. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976597"">D. Williams</a>.",,401030917,,7645,7645,10,74,326,Touchdown Pass,true,,,,,,,,2,2018-12-23 (W16),KC 31 @ SEA 38,2,,,2587
Kansas City Chiefs,8,4210203 1808,4210203,57805,1808,4210203,2018-12-23,16,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,SEATTLE,SEA,false,false,31,38,Chiefs,Seahawks,KC,SEA,2,246,10,14,3,1,66,66,RUSH,0.371578,-0.0340324,1.11056,-1.49829,9,2,75,326,3,9,144,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976597"">D. Williams</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576242"">F. Clark</a>.",,401030917,,9413,9413,3,9,144,Punt,true,,,,,,,,0,2018-12-23 (W16),KC 31 @ SEA 38,2,,,2587
Kansas City Chiefs,8,4210079 1546,4210079,57811,1546,4210079,2018-12-30,17,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,OAKLAND,OAK,true,true,35,3,Chiefs,Raiders,KC,OAK,2,433,0,21,2,2,2,2,RUSH,0.98907,-0.00060079,5.51719,-0.634617,8,2,4,439,4,2,96,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976597"">D. Williams</a> rushes up the middle for 0 yards. 0 yards after contact.",,401030760,,80603,80603,4,2,96,Downs,true,,,,,,,,0,2018-12-30 (W17),OAK 3 @ KC 35,2,,,2587
Kansas City Chiefs,8,4210079 1568,4210079,57811,1568,4210079,2018-12-30,17,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,OAKLAND,OAK,true,true,35,3,Chiefs,Raiders,KC,OAK,2,392,0,21,3,2,2,2,PASS,0.988469,-0.00265119,4.88258,-1.53975,8,2,4,439,4,2,96,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3139477"">P. Mahomes</a> pass complete (thrown 2 yards behind the line of scrimmage over the middle) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2309410"">T. Kelce</a> for 1 yard. 3 yards after the catch. 1 yards after contact.",,401030760,,80644,80644,4,2,96,Downs,true,,,,,,,,1,2018-12-30 (W17),OAK 3 @ KC 35,2,,,2587
Kansas City Chiefs,8,4210079 1593,4210079,57811,1593,4210079,2018-12-30,17,,8815,Kansas City Chiefs,KANSASCITY,REG,,true,OAKLAND,OAK,true,true,35,3,Chiefs,Raiders,KC,OAK,2,349,0,21,4,1,1,1,RUSH,0.985818,-0.00989577,3.34282,-3.01589,8,2,4,439,4,2,96,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976597"">D. Williams</a> rushes up the middle for -1 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515516"">J. Hankins</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2472670"">J. Ellis</a>.",,401030760,,80688,80688,4,2,96,Downs,true,,,,,,,,-1,2018-12-30 (W17),OAK 3 @ KC 35,2,,,2587
Los Angeles Chargers,8,4210023 1414,4210023,57576,1414,4210023,2018-09-09,1,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,KANSASCITY,KC,true,false,28,38,Chargers,Chiefs,LAC,KC,2,467,14,12,,,2,2,TWOPOINTCONV,0.414953,-0.0298715,0.9456,-0.9456,8,2,96,838,12,96,371,Touchdown Pass,"Two Point Conversion Failed. Pass by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045138"">M. Williams</a>.",,401030720,,75895,75895,12,96,371,Touchdown Pass,true,,,,,,,,,2018-09-09 (W1),KC 38 @ LAC 28,2,,,2587
Los Angeles Chargers,8,4210023 2482,4210023,57576,2482,4210023,2018-09-09,1,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,KANSASCITY,KC,true,false,28,38,Chargers,Chiefs,LAC,KC,3,394,24,12,1,10,37,37,RUSH,0.139036,-0.0255875,3.03139,-0.471384,13,3,91,565,8,65,309,Interception,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2465380"">D. Ford</a>.",,401030720,,79427,79427,8,65,309,Interception,true,,,,,,,,0,2018-09-09 (W1),KC 38 @ LAC 28,3,,,2587
Los Angeles Chargers,8,4210007 1075,4210007,57585,1075,4210007,2018-09-16,2,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,BUFFALO,BUF,false,true,31,20,Chargers,Bills,LAC,BUF,2,773,14,3,1,10,53,53,PASS,0.853794,0.0244922,2.11558,1.35396,7,2,75,818,5,75,175,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass complete (thrown 13 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2218740"">V. Green</a> for 23 yards. 10 yards after the catch. 7 yards after contact. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1961402"">L. Alexander</a>. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3042717"">T. White</a>.",,401030704,,64080,64080,5,75,175,Touchdown Pass,true,,,,,,,,23,2018-09-16 (W2),LAC 31 @ BUF 20,2,,,2587
Los Angeles Chargers,8,4210007 1566,4210007,57585,1566,4210007,2018-09-16,2,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,BUFFALO,BUF,false,true,31,20,Chargers,Bills,LAC,BUF,2,296,21,3,1,10,20,20,RUSH,0.97559,0.00123805,4.09401,-0.170968,9,2,81,521,12,81,406,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the right guard for 3 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929950"">T. Edmunds</a>.",,401030704,,65280,65280,12,81,406,Touchdown Pass,true,,,,,,,,3,2018-09-16 (W2),LAC 31 @ BUF 20,2,,,2587
Los Angeles Chargers,8,4210093 1466,4210093,57610,1466,4210093,2018-09-23,3,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,LARAMS,LA,false,false,23,35,Chargers,Rams,LAC,LA,2,545,6,14,2,10,99,99,RUSH,0.236172,-0.0076983,-0.777056,-0.581689,8,2,99,583,3,3,119,Blocked Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes up the middle for 0 yards. 1 yards after contact.",,401030798,,,,3,3,119,Blocked Punt,true,,,,,,,,0,2018-09-23 (W3),LAC 23 @ LA 35,2,,,2587
Los Angeles Chargers,8,4210093 1489,4210093,57610,1489,4210093,2018-09-23,3,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,LARAMS,LA,false,false,23,35,Chargers,Rams,LAC,LA,2,499,6,14,3,10,99,99,PASS,0.228474,-0.00467867,-1.35874,-0.883668,8,2,99,583,3,3,119,Blocked Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass complete (thrown 3 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> for 3 yards. 0 yards after the catch. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2578565"">R. Wilson</a>.",,401030798,,76234,76234,3,3,119,Blocked Punt,true,,,,,,,,3,2018-09-23 (W3),LAC 23 @ LA 35,2,,,2587
Los Angeles Chargers,8,4210093 1594,4210093,57610,1594,4210093,2018-09-23,3,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,LARAMS,LA,false,false,23,35,Chargers,Rams,LAC,LA,2,459,6,21,2,10,75,75,RUSH,0.099294,0.00446037,0.521712,0.0485557,9,2,75,464,10,75,272,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes up the middle for 6 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2516050"">D. Easley</a>.",,401030798,,,,10,75,272,Touchdown,true,,,,,,,,6,2018-09-23 (W3),LAC 23 @ LA 35,2,,,2587
Los Angeles Chargers,8,4210093 2505,4210093,57610,2505,4210093,2018-09-23,3,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,LARAMS,LA,false,false,23,35,Chargers,Rams,LAC,LA,3,669,13,28,1,10,60,60,RUSH,0.0715823,0.0258291,1.71392,1.86608,13,3,75,758,8,75,260,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the right guard for 32 yards. 17 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2978304"">C. Littleton</a>.",,401030798,,,,8,75,260,Touchdown Pass,true,,,,,,,,32,2018-09-23 (W3),LAC 23 @ LA 35,3,,,2587
Los Angeles Chargers,8,4210218 889,4210218,57626,889,4210218,2018-09-30,4,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,SANFRNCSCO,SF,true,true,29,27,Chargers,49ers,LAC,SF,1,97,14,0,1,4,4,4,PASS,0.21466,-0.0156204,5.51181,-0.52101,6,1,75,233,7,75,190,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass complete (thrown 1 yards behind the line of scrimmage to the mid right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2218740"">V. Green</a> for -1 yards. 0 yards after the catch. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266876"">M. Smith</a>.",,401030932,,75471,75471,7,75,190,Touchdown Pass,true,,,,,,,,-1,2018-09-30 (W4),SF 27 @ LAC 29,1,,,2587
Los Angeles Chargers,8,4210218 2801,4210218,57626,2801,4210218,2018-09-30,4,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,SANFRNCSCO,SF,true,true,29,27,Chargers,49ers,LAC,SF,3,321,17,26,1,10,60,60,RUSH,0.894185,0.000717093,1.81384,0.0700554,16,3,75,354,4,12,137,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes up the middle for 5 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3138826"">F. Warner</a>.",,401030932,,81572,81572,4,12,137,Punt,true,,,,,,,,5,2018-09-30 (W4),SF 27 @ LAC 29,3,,,2587
Los Angeles Chargers,8,4210218 2996,4210218,57626,2996,4210218,2018-09-30,4,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,SANFRNCSCO,SF,true,true,29,27,Chargers,49ers,LAC,SF,3,95,24,26,1,10,60,60,PASS,0.669593,-0.037952,1.81064,-0.44504,18,3,75,170,5,15,103,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass incomplete (thrown 0 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a>.",,401030932,,82167,82167,5,15,103,Punt,true,,,,,,,,0,2018-09-30 (W4),SF 27 @ LAC 29,3,,,2587
Los Angeles Chargers,8,4210083 1443,4210083,57639,1443,4210083,2018-10-07,5,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,OAKLAND,OAK,true,true,26,10,Chargers,Raiders,LAC,OAK,2,294,3,3,3,1,46,46,RUSH,0.567314,-0.00535384,2.2915,0.279236,9,2,55,368,4,55,124,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes up the middle for 2 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3042436"">D. Worley</a>.",,401030793,,76045,76045,4,55,124,Touchdown Pass,true,,,,,,,,2,2018-10-07 (W5),OAK 10 @ LAC 26,2,,,2587
Los Angeles Chargers,8,4210083 1701,4210083,57639,1701,4210083,2018-10-07,5,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,OAKLAND,OAK,true,true,26,10,Chargers,Raiders,LAC,OAK,2,108,3,10,2,1,1,1,RUSH,0.874942,-0.00588311,4.17933,-0.545114,11,2,48,234,6,48,135,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2277149"">M. Ingram</a> rushes towards the left guard for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3843843"">A. Key</a>.",,401030793,,76743,76743,6,48,135,Touchdown,true,,,,,,,,0,2018-10-07 (W5),OAK 10 @ LAC 26,2,,,2587
Los Angeles Chargers,8,4210083 1739,4210083,57639,1739,4210083,2018-10-07,5,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,OAKLAND,OAK,true,true,26,10,Chargers,Raiders,LAC,OAK,2,102,3,16,3,1,1,1,RUSH,0.869059,0.0440582,3.63422,3.37998,11,2,48,234,6,48,135,Touchdown,"Touchdown Los Angeles Chargers - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a>.",,401030793,,76808,76808,6,48,135,Touchdown,true,,,,,,,,1,2018-10-07 (W5),OAK 10 @ LAC 26,2,,,2587
Los Angeles Chargers,8,4210083 3496,4210083,57639,3496,4210083,2018-10-07,5,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,OAKLAND,OAK,true,true,26,10,Chargers,Raiders,LAC,OAK,4,211,10,26,1,10,34,34,RUSH,0.999076,0.000212765,3.00719,-0.46888,19,4,48,311,11,41,311,End of Game,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the left guard for 1yard. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3039776"">M. Lee</a>.",,401030793,,81896,81896,11,41,311,End of Game,true,,,,,,,,1,2018-10-07 (W5),OAK 10 @ LAC 26,4,,,2587
Los Angeles Chargers,8,4210042 578,4210042,57648,578,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,1,424,7,0,1,10,96,96,RUSH,0.728795,0.00119059,-0.233437,-0.0403198,4,1,96,424,3,4,54,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes up the middle for 4 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977740"">E. Ogbah</a>.",,401030746,,62779,62779,3,4,54,Punt,true,,,,,,,,4,2018-10-14 (W6),LAC 38 @ CLE 14,1,,,2587
Los Angeles Chargers,8,4210042 1246,4210042,57648,1246,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,2,728,7,3,2,5,70,70,RUSH,0.693956,0.018965,0.997183,0.899656,8,2,75,767,5,6,180,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the right guard for 13 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3043258"">D. Randall</a>.",,401030746,,64463,64463,5,6,180,Punt,true,,,,,,,,13,2018-10-14 (W6),LAC 38 @ CLE 14,2,,,2587
Los Angeles Chargers,8,4210042 1506,4210042,57648,1506,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,2,466,7,3,1,10,89,89,PASS,0.669442,0.0690861,0.185135,2.42724,10,2,89,466,2,89,72,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass complete (thrown 41 yards downfield to the mid left) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2587819"">T. Williams</a> for 44 yards. 4 yards after the catch. 4 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2514115"">E. Gaines</a>.",,401030746,,64984,64984,2,89,72,Touchdown Pass,true,,,,,,,,44,2018-10-14 (W6),LAC 38 @ CLE 14,2,,,2587
Los Angeles Chargers,8,4210042 2721,4210042,57648,2721,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,3,543,28,6,1,10,65,65,PENALTY,0.993882,-0.00296367,1.39117,-0.854476,18,3,81,622,11,81,430,Touchdown,"Offensive Holding on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2218740"">V. Green</a> Accepted. 10 yard penalty.",,401030746,,68795,68795,11,81,430,Touchdown,true,,,,,,,,0,2018-10-14 (W6),LAC 38 @ CLE 14,3,,,2587
Los Angeles Chargers,8,4210042 2918,4210042,57648,2918,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,3,326,28,6,2,10,44,44,PENALTY,0.996681,0.00129034,2.10501,0.759734,18,3,81,622,11,81,430,Touchdown,"Defensive Holding on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3115962"">J. Peppers</a> Accepted. 5 yard penalty and first down.",,401030746,,69195,69195,11,81,430,Touchdown,true,,,,,,,,0,2018-10-14 (W6),LAC 38 @ CLE 14,3,,,2587
Los Angeles Chargers,8,4210042 3234,4210042,57648,3234,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,3,72,35,6,1,10,92,92,RUSH,0.999091,-0.0000624249,-0.0618045,0.540473,20,3,92,72,3,7,116,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 8 yards. 6 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2971550"">D. Kindred</a>.",,401030746,,69894,69894,3,7,116,Punt,true,,,,,,,,8,2018-10-14 (W6),LAC 38 @ CLE 14,3,,,2587
Los Angeles Chargers,8,4210042 3255,4210042,57648,3255,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,3,28,35,6,2,2,84,84,RUSH,0.999028,-0.0000305253,0.478669,-0.246322,20,3,92,72,3,7,116,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 1yard. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3115962"">J. Peppers</a>.",,401030746,,69938,69938,3,7,116,Punt,true,,,,,,,,1,2018-10-14 (W6),LAC 38 @ CLE 14,3,,,2587
Los Angeles Chargers,8,4210042 3631,4210042,57648,3631,4210042,2018-10-14,6,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,CLEVELAND,CLE,false,true,38,14,Chargers,Browns,LAC,CLE,4,568,35,14,2,1,32,32,RUSH,0.999063,0.0000154043,3.58444,1.36526,22,4,73,746,8,64,302,Interception,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 15 yards. 14 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3043258"">D. Randall</a>. Face Mask (15 Yards) on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977740"">E. Ogbah</a> Declined. Face Mask (15 Yards) on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3043258"">D. Randall</a> Accepted. 9 yard penalty and first down.",,401030746,,71199,71199,8,64,302,Interception,true,,,,,,,,15,2018-10-14 (W6),LAC 38 @ CLE 14,4,,,2587
Los Angeles Chargers,8,4210082 555,4210082,57661,555,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,1,331,3,7,2,5,62,62,RUSH,0.69148,0.00621341,1.40902,0.472129,4,1,78,415,10,67,307,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the right guard for 5 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3042874"">K. Correa</a>.",,401030792,,50270,50270,10,67,307,Made Field Goal,true,,,,,,,,5,2018-10-21 (W7),TEN 19 @ LAC 20,1,,,2587
Los Angeles Chargers,8,4210082 647,4210082,57661,647,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,1,159,3,7,1,10,14,14,RUSH,0.776082,-0.00865701,4.48717,-0.148573,4,1,78,415,10,67,307,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045138"">M. Williams</a> rushes outside the left tackle for 3 yards. 9 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2220916"">K. Lewis</a>.",,401030792,,50442,50442,10,67,307,Made Field Goal,true,,,,,,,,3,2018-10-21 (W7),TEN 19 @ LAC 20,1,,,2587
Los Angeles Chargers,8,4210082 984,4210082,57661,984,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,2,765,6,10,1,10,82,82,RUSH,0.673159,-0.00184968,0.483669,-0.235375,6,2,82,771,5,34,189,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the right guard for 2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469982"">B. Logan</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3122793"">H. Landry</a>.",,401030792,,51550,51550,5,34,189,Punt,true,,,,,,,,2,2018-10-21 (W7),TEN 19 @ LAC 20,2,,,2587
Los Angeles Chargers,8,4210082 1050,4210082,57661,1050,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,2,641,6,10,2,6,50,50,RUSH,0.718367,-0.00182958,1.96874,-0.330193,6,2,82,771,5,34,189,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes outside the right tackle for 2 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3051333"">S. Finch</a>.",,401030792,,51672,51672,5,34,189,Punt,true,,,,,,,,2,2018-10-21 (W7),TEN 19 @ LAC 20,2,,,2587
Los Angeles Chargers,8,4210082 2501,4210082,57661,2501,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,4,866,13,17,2,1,18,18,RUSH,0.887259,-0.0367725,4.60414,-1.26604,13,3,66,236,14,56,387,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes towards the left guard for -3 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515546"">D. Jones</a>.",,401030792,,56517,56517,14,56,387,Made Field Goal,true,,,,,,,,-3,2018-10-21 (W7),TEN 19 @ LAC 20,4,,,2587
Los Angeles Chargers,8,4210082 2591,4210082,57661,2591,4210082,2018-10-21,7,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,TENNESSEE,TEN,true,true,20,19,Chargers,Titans,LAC,TEN,4,761,13,17,2,6,10,10,PASS,0.894573,-0.0162317,4.66834,-0.680446,13,3,66,236,14,56,387,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1941774"">P. Rivers</a> pass incomplete (thrown 10 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2218740"">V. Green</a>.",,401030792,,56814,56814,14,56,387,Made Field Goal,true,,,,,,,,0,2018-10-21 (W7),TEN 19 @ LAC 20,4,,,2587
Los Angeles Chargers,8,4210137 3204,4210137,57697,3204,4210137,2018-11-04,9,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,SEATTLE,SEA,false,true,25,17,Chargers,Seahawks,LAC,SEA,4,676,19,10,2,4,88,88,RUSH,0.901322,0.0318085,0.104585,0.867088,18,4,94,715,7,31,244,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the right guard for 14 yards. 4 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266675"">K. Wright</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2315917"">B. Wagner</a>.",,401030852,,84637,84637,7,31,244,Punt,true,,,,,,,,14,2018-11-04 (W9),LAC 25 @ SEA 17,4,,,2587
