entityName,DefendersInBox,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Chicago Bears,9,4210222 1749,4210222,57751,1749,4210222,2018-12-02,13,,8806,Chicago Bears,CHICAGO,REG,,true,NYGIANTS,NYG,false,false,27,30,Bears,Giants,CHI,NYG,2,223,13,7,4,1,1,1,RUSH,0.564001,0.156607,3.30007,3.1567,12,2,74,541,9,74,321,Touchdown,"Touchdown Chicago Bears - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469983"">A. Hicks</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469983"">A. Hicks</a>.",,401030953,,69016,69016,9,74,321,Touchdown,true,,,,,,,,1,2018-12-02 (W13),CHI 27 @ NYG 30,2,,,369
Chicago Bears,9,4210114 2858,4210114,57761,2858,4210114,2018-12-09,14,,8806,Chicago Bears,CHICAGO,REG,,true,LARAMS,LA,true,true,15,6,Bears,Rams,CHI,LA,3,601,6,14,3,2,2,2,PASS,0.752781,0.0703188,4.84793,1.61806,14,3,81,854,9,81,256,Touchdown Pass,"Touchdown Chicago Bears - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3039707"">M. Trubisky</a> pass complete (thrown 2 yards downfield to the mid right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266621"">B. Sowell</a> for 2 yards. 0 yards after the catch. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266621"">B. Sowell</a>.",,401030817,,12590,12590,9,81,256,Touchdown Pass,true,,,,,,,,2,2018-12-09 (W14),LA 6 @ CHI 15,3,,,369
Chicago Bears,9,4210114 4331,4210114,57761,4331,4210114,2018-12-09,14,,8806,Chicago Bears,CHICAGO,REG,,true,LARAMS,LA,true,true,15,6,Bears,Rams,CHI,LA,4,223,6,15,2,7,23,23,RUSH,0.996395,-0.000340979,3.34967,-0.739961,22,4,26,268,4,6,103,Missed Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3060022"">J. Howard</a> rushes towards the right guard for 0 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469981"">M. Brockers</a>.",,401030817,,,,4,6,103,Missed Field Goal,true,,,,,,,,0,2018-12-09 (W14),LA 6 @ CHI 15,4,,,369
Chicago Bears,9,4210114 4583,4210114,57761,4583,4210114,2018-12-09,14,,8806,Chicago Bears,CHICAGO,REG,,true,LARAMS,LA,true,true,15,6,Bears,Rams,CHI,LA,4,133,6,15,1,10,52,52,RUSH,0.99991,-0.000936931,1.17075,-0.283736,24,4,52,133,3,0,108,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3060022"">J. Howard</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2311069"">M. Barron</a>.",,401030817,,,,3,0,108,Punt,true,,,,,,,,2,2018-12-09 (W14),LA 6 @ CHI 15,4,,,369
Chicago Bears,9,4210184 3544,4210184,57803,3544,4210184,2018-12-23,16,,8806,Chicago Bears,CHICAGO,REG,,true,SANFRNCSCO,SF,false,true,14,9,Bears,49ers,CHI,SF,4,259,14,9,4,1,65,65,RUSH,0.788924,0.111132,-0.302234,1.74578,16,4,86,457,11,52,345,Fumble,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3039707"">M. Trubisky</a> rushes up the middle for 2 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3138826"">F. Warner</a>.",,401030901,,,,11,52,345,Fumble,true,,,,,,,,2,2018-12-23 (W16),CHI 14 @ SF 9,4,,,369
Chicago Bears,9,4210184 3735,4210184,57803,3735,4210184,2018-12-23,16,,8806,Chicago Bears,CHICAGO,REG,,true,SANFRNCSCO,SF,false,true,14,9,Bears,49ers,CHI,SF,4,194,14,9,1,10,51,51,RUSH,0.962975,0.0000900679,1.62656,-0.214912,16,4,86,457,11,52,345,Fumble,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3060022"">J. Howard</a> rushes up the middle for 5 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3125073"">E. Lee</a>.",,401030901,,86279,86279,11,52,345,Fumble,true,,,,,,,,5,2018-12-23 (W16),CHI 14 @ SF 9,4,,,369
Cincinnati Bengals,9,4210015 3414,4210015,57570,3414,4210015,2018-09-09,1,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,INDIANAPOL,IND,false,true,34,23,Bengals,Colts,CIN,IND,4,670,23,23,3,1,1,1,RUSH,0.421948,0.111277,5.17068,1.32517,17,3,55,12,7,55,245,Touchdown,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 1yard. 0 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a>.",,401030717,,70269,70269,7,55,245,Touchdown,true,,,,,,,,1,2018-09-09 (W1),CIN 34 @ IND 23,4,,,369
Cincinnati Bengals,9,4209988 503,4209988,57583,503,4209988,2018-09-13,2,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,BALTIMORE,BAL,true,true,34,23,Bengals,Ravens,CIN,BAL,1,682,0,0,1,1,1,1,RUSH,0.684066,-0.0188024,6.10732,-1.01458,4,1,16,733,4,16,98,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes outside the right tackle for -3 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3126356"">M. Humphrey</a>.",,401030690,,2351,2351,4,16,98,Touchdown Pass,true,,,,,,,,-3,2018-09-13 (W2),BAL 23 @ CIN 34,1,,,369
Cincinnati Bengals,9,4210078 431,4210078,57602,431,4210078,2018-09-23,3,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CAROLINA,CAR,false,false,21,31,Bengals,Panthers,CIN,CAR,1,470,0,0,1,1,1,1,PENALTY,0.68916,0.0000663279,6.05949,0.0000051189,2,1,75,823,11,75,363,Touchdown,"Defensive Holding on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2572841"">J. Bradberry</a> Accepted. 0 yard penalty.",,401030790,,62104,62104,11,75,363,Touchdown,true,,,,,,,,0,2018-09-23 (W3),CIN 21 @ CAR 31,1,,,369
Cincinnati Bengals,9,4210078 468,4210078,57602,468,4210078,2018-09-23,3,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CAROLINA,CAR,false,false,21,31,Bengals,Panthers,CIN,CAR,1,467,6,0,1,1,1,1,RUSH,0.689226,0.0275328,6.0595,0.454338,2,1,75,823,11,75,363,Touchdown,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511573"">G. Bernard</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511573"">G. Bernard</a>.",,401030790,,62164,62164,11,75,363,Touchdown,true,,,,,,,,1,2018-09-23 (W3),CIN 21 @ CAR 31,1,,,369
Cincinnati Bengals,9,4210078 1469,4210078,57602,1469,4210078,2018-09-23,3,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CAROLINA,CAR,false,false,21,31,Bengals,Panthers,CIN,CAR,2,424,13,14,1,1,1,1,PASS,0.461504,0.0333362,6.05973,0.453862,6,2,75,723,12,75,304,Touchdown Pass,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2223207"">A. Dalton</a> pass complete (thrown 1 yard downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574576"">C. Uzomah</a> for 1 yard. 0 yards after the catch. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574576"">C. Uzomah</a>.",,401030790,,65022,65022,12,75,304,Touchdown Pass,true,,,,,,,,1,2018-09-23 (W3),CIN 21 @ CAR 31,2,,,369
Cincinnati Bengals,9,4210183 1867,4210183,57616,1867,4210183,2018-09-30,4,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,ATLANTA,ATL,false,true,37,36,Bengals,Falcons,CIN,ATL,2,48,27,21,1,1,1,1,RUSH,0.690312,0.0930819,3.29138,3.67286,8,2,75,175,6,75,131,Touchdown,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511573"">G. Bernard</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511573"">G. Bernard</a>.",,401030847,,66086,66086,6,75,131,Touchdown,true,,,,,,,,1,2018-09-30 (W4),CIN 37 @ ATL 36,2,,,369
Cincinnati Bengals,9,4210071 3774,4210071,57633,3774,4210071,2018-10-07,5,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,MIAMI,MIA,true,true,27,17,Bengals,Dolphins,CIN,MIA,4,95,17,27,1,10,71,71,RUSH,0.999356,-0.000284617,0.493301,-0.158541,20,4,71,95,3,3,63,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes outside the right tackle for 4 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2567970"">J. Woodard</a>.",,401030785,,71791,71791,3,3,63,Punt,true,,,,,,,,4,2018-10-07 (W5),MIA 17 @ CIN 27,4,,,369
Cincinnati Bengals,9,4210071 3812,4210071,57633,3812,4210071,2018-10-07,5,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,MIAMI,MIA,true,true,27,17,Bengals,Dolphins,CIN,MIA,4,90,17,27,2,6,67,67,RUSH,0.999072,0.0000106947,0.33476,-0.366568,20,4,71,95,3,3,63,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes towards the left guard for 1yard. 1 yards after contact.",,401030785,,71847,71847,3,3,63,Punt,true,,,,,,,,1,2018-10-07 (W5),MIA 17 @ CIN 27,4,,,369
Cincinnati Bengals,9,4210071 3850,4210071,57633,3850,4210071,2018-10-07,5,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,MIAMI,MIA,true,true,27,17,Bengals,Dolphins,CIN,MIA,4,85,17,27,3,5,66,66,RUSH,0.999082,-0.0000996297,-0.031808,-0.40606,20,4,71,95,3,3,63,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for -2 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3121423"">R. McMillan</a>.",,401030785,,71905,71905,3,3,63,Punt,true,,,,,,,,-2,2018-10-07 (W5),MIA 17 @ CIN 27,4,,,369
Cincinnati Bengals,9,4210038 4088,4210038,57678,4088,4210038,2018-10-28,8,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,TAMPABAY,TB,true,true,37,34,Bengals,Buccaneers,CIN,TB,4,384,26,34,1,10,70,70,RUSH,0.947877,0.000521779,1.19952,0.0710951,24,4,70,384,8,31,188,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes outside the left tackle for 5 yards. 4 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3916923"">C. Davis</a>.",,401030744,,71912,71912,8,31,188,Punt,true,,,,,,,,5,2018-10-28 (W8),TB 34 @ CIN 37,4,,,369
Cincinnati Bengals,9,4210207 516,4210207,57734,516,4210207,2018-11-25,12,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CLEVELAND,CLE,true,false,20,35,Bengals,Browns,CIN,CLE,1,316,7,0,4,1,47,47,PASS,0.334517,0.0586907,0.487286,2.66467,2,1,89,551,11,53,370,Blocked Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2223207"">A. Dalton</a> pass complete (thrown 2 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> for 12 yards. 10 yards after the catch. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977819"">J. Schobert</a>.",,401030921,,66157,66157,11,53,370,Blocked Field Goal,true,,,,,,,,12,2018-11-25 (W12),CLE 35 @ CIN 20,1,,,369
Cincinnati Bengals,9,4210136 1394,4210136,57769,1394,4210136,2018-12-09,14,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,LACHARGERS,LAC,false,false,21,26,Bengals,Chargers,CIN,LAC,2,335,3,14,3,1,1,1,PASS,0.296648,-0.0804514,5.12721,-1.89385,6,2,46,622,10,41,321,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574630"">J. Driskel</a> sacked for a loss of 0 yards by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2508212"">K. Emanuel</a>. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2508212"">K. Emanuel</a>.",,401030851,,79331,79331,10,41,321,Made Field Goal,true,,,,,,,,0,2018-12-09 (W14),CIN 21 @ LAC 26,2,,,369
Cincinnati Bengals,9,4210136 3774,4210136,57769,3774,4210136,2018-12-09,14,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,LACHARGERS,LAC,false,false,21,26,Bengals,Chargers,CIN,LAC,4,114,21,23,1,1,1,1,RUSH,0.260977,0.0305569,4.71553,1.91908,18,4,79,465,11,79,355,Touchdown,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a>.",,401030851,,85805,85805,11,79,355,Touchdown,true,,,,,,,,1,2018-12-09 (W14),CIN 21 @ LAC 26,4,,,369
Cincinnati Bengals,9,4210193 1311,4210193,57782,1311,4210193,2018-12-16,15,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,OAKLAND,OAK,true,true,30,16,Bengals,Raiders,CIN,OAK,2,661,0,7,2,1,1,1,RUSH,0.87103,-0.00797427,5.85412,-0.579346,8,1,90,10,12,90,293,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 0 yards. 1 yards after contact.",,401030909,,67936,67936,12,90,293,Touchdown,true,,,,,,,,0,2018-12-16 (W15),OAK 16 @ CIN 30,2,,,369
Cincinnati Bengals,9,4210193 1333,4210193,57782,1333,4210193,2018-12-16,15,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,OAKLAND,OAK,true,true,30,16,Bengals,Raiders,CIN,OAK,2,624,0,7,3,1,1,1,PASS,0.863056,-0.0417603,5.27477,-1.88121,8,1,90,10,12,90,293,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574630"">J. Driskel</a> pass incomplete (thrown 1 yard downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3121416"">S. Hubbard</a>.",,401030909,,67974,67974,12,90,293,Touchdown,true,,,,,,,,0,2018-12-16 (W15),OAK 16 @ CIN 30,2,,,369
Cincinnati Bengals,9,4210193 1355,4210193,57782,1355,4210193,2018-12-16,15,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,OAKLAND,OAK,true,true,30,16,Bengals,Raiders,CIN,OAK,2,620,0,13,4,1,1,1,RUSH,0.821296,0.0767333,3.39356,2.99865,8,1,90,10,12,90,293,Touchdown,"Touchdown Cincinnati Bengals - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a>.",,401030909,,68010,68010,12,90,293,Touchdown,true,,,,,,,,1,2018-12-16 (W15),OAK 16 @ CIN 30,2,,,369
Cincinnati Bengals,9,4210193 3654,4210193,57782,3654,4210193,2018-12-16,15,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,OAKLAND,OAK,true,true,30,16,Bengals,Raiders,CIN,OAK,4,695,13,20,2,5,5,5,RUSH,0.952084,-0.00268227,4.95943,-0.51803,20,3,75,158,14,71,413,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 1yard. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976639"">K. Joseph</a>.",,401030909,,74364,74364,14,71,413,Made Field Goal,true,,,,,,,,1,2018-12-16 (W15),OAK 16 @ CIN 30,4,,,369
Cincinnati Bengals,9,4210193 4280,4210193,57782,4280,4210193,2018-12-16,15,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,OAKLAND,OAK,true,true,30,16,Bengals,Raiders,CIN,OAK,4,141,16,30,1,10,60,60,RUSH,0.999226,-0.000444215,1.30288,-0.412225,26,4,60,141,8,23,141,End of Game,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes towards the left guard for 1yard. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116158"">J. Cabinda</a>.",,401030909,,76002,76002,8,23,141,End of Game,true,,,,,,,,1,2018-12-16 (W15),OAK 16 @ CIN 30,4,,,369
Cincinnati Bengals,9,4210162 1924,4210162,57796,1924,4210162,2018-12-23,16,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CLEVELAND,CLE,false,false,18,26,Bengals,Browns,CIN,CLE,3,861,0,16,2,8,73,73,RUSH,0.0400218,-0.00619301,0.658009,-0.936682,11,3,75,900,8,29,309,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for -4 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3050122"">L. Ogunjobi</a>.",,401030872,,70394,70394,8,29,309,Punt,true,,,,,,,,-4,2018-12-23 (W16),CIN 18 @ CLE 26,3,,,369
Cincinnati Bengals,9,4210162 2455,4210162,57796,2455,4210162,2018-12-23,16,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CLEVELAND,CLE,false,false,18,26,Bengals,Browns,CIN,CLE,3,250,0,23,2,1,60,60,RUSH,0.00558872,-0.0017929,2.01493,-0.23671,13,3,69,293,10,36,298,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116385"">J. Mixon</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2315356"">T. Carrie</a>.",,401030872,,71590,71590,10,36,298,Made Field Goal,true,,,,,,,,2,2018-12-23 (W16),CIN 18 @ CLE 26,3,,,369
Cincinnati Bengals,9,4210162 3517,4210162,57796,3517,4210162,2018-12-23,16,,8807,Cincinnati Bengals,CINCINNATI,REG,,true,CLEVELAND,CLE,false,false,18,26,Bengals,Browns,CIN,CLE,4,176,18,26,,,15,15,TWOPOINTCONV,0.00360923,0.0153879,0.432562,1.56744,17,4,23,233,3,23,57,Touchdown Pass,"Two Point Conversion is Good. Pass by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574630"">J. Driskel</a> to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2980378"">C. Core</a>.",,401030872,,,,3,23,57,Touchdown Pass,true,,,,,,,,,2018-12-23 (W16),CIN 18 @ CLE 26,4,,,369
Cleveland Browns,9,4210018 3777,4210018,57569,3777,4210018,2018-09-09,1,,8808,Cleveland Browns,CLEVELAND,REG,,true,PITTSBURGH,PIT,true,false,21,21,Browns,Steelers,CLE,PIT,4,456,21,13,1,1,1,1,RUSH,0.0743254,0.0186963,6.1143,0.34472,23,4,1,456,1,1,4,Touchdown,"Touchdown Cleveland Browns - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the right guard for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a>.",,401030718,,71654,71654,1,1,4,Touchdown,true,,,,,,,,1,2018-09-09 (W1),PIT 21 @ CLE 21,4,,,369
Cleveland Browns,9,4210058 3888,4210058,57599,3888,4210058,2018-09-20,3,,8808,Cleveland Browns,CLEVELAND,REG,,true,NYJETS,NYJ,true,true,21,17,Browns,Jets,CLE,NYJ,4,127,17,20,3,1,1,1,RUSH,0.663186,0.188527,4.31515,2.27061,23,4,75,536,15,75,412,Touchdown,"Touchdown Cleveland Browns - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes up the middle for 1yard. 0 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a>.",,401030775,,11625,11625,15,75,412,Touchdown,true,,,,,,,,1,2018-09-20 (W3),NYJ 17 @ CLE 21,4,,,369
Cleveland Browns,9,4210058 4181,4210058,57599,4181,4210058,2018-09-20,3,,8808,Cleveland Browns,CLEVELAND,REG,,true,NYJETS,NYJ,true,true,21,17,Browns,Jets,CLE,NYJ,4,71,17,21,3,6,39,39,RUSH,0.983484,-0.0312194,1.18483,-0.238299,25,4,43,81,3,8,25,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the left guard for 4 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3115373"">J. Adams</a>.",,401030775,,12505,12505,3,8,25,Punt,true,,,,,,,,4,2018-09-20 (W3),NYJ 17 @ CLE 21,4,,,369
Cleveland Browns,9,4210201 723,4210201,57625,723,4210201,2018-09-30,4,,8808,Cleveland Browns,CLEVELAND,REG,,true,OAKLAND,OAK,false,false,42,45,Browns,Raiders,CLE,OAK,1,258,0,7,2,5,8,8,RUSH,0.451493,0.0234949,4.71608,1.10583,5,1,75,601,15,68,481,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the left guard for 6 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2127582"">R. Nelson</a>. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2164431"">D. Rodgers-Cromartie</a>. Fumble  by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a>.",,401030930,,73997,73997,15,68,481,Made Field Goal,true,,,,,,,,6,2018-09-30 (W4),CLE 42 @ OAK 45,1,,,369
Cleveland Browns,9,4210201 3899,4210201,57625,3899,4210201,2018-09-30,4,,8808,Cleveland Browns,CLEVELAND,REG,,true,OAKLAND,OAK,false,false,42,45,Browns,Raiders,CLE,OAK,4,528,28,34,1,1,1,1,RUSH,0.473571,-0.0137982,6.13999,-0.326399,28,4,77,646,7,77,159,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the right guard for 0 yards. 0 yards after contact.",,401030930,,83093,83093,7,77,159,Touchdown,true,,,,,,,,0,2018-09-30 (W4),CLE 42 @ OAK 45,4,,,369
Cleveland Browns,9,4210201 3926,4210201,57625,3926,4210201,2018-09-30,4,,8808,Cleveland Browns,CLEVELAND,REG,,true,OAKLAND,OAK,false,false,42,45,Browns,Raiders,CLE,OAK,4,491,34,34,2,1,1,1,RUSH,0.459773,0.0930624,5.81359,0.614786,28,4,77,646,7,77,159,Touchdown,"Touchdown Cleveland Browns - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the right guard for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a>.",,401030930,,83130,83130,7,77,159,Touchdown,true,,,,,,,,1,2018-09-30 (W4),CLE 42 @ OAK 45,4,,,369
Cleveland Browns,9,4210050 580,4210050,57634,580,4210050,2018-10-07,5,,8808,Cleveland Browns,CLEVELAND,REG,,true,BALTIMORE,BAL,true,true,12,9,Browns,Ravens,CLE,BAL,1,374,3,0,1,10,60,60,RUSH,0.479999,0.019965,1.71431,0.674452,4,1,75,517,9,31,342,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes towards the left guard for 12 yards. 6 yards after contact.",,401030770,,62841,62841,9,31,342,Punt,true,,,,,,,,12,2018-10-07 (W5),BAL 9 @ CLE 12,1,,,369
Cleveland Browns,9,4210050 3338,4210050,57634,3338,4210050,2018-10-07,5,,8808,Cleveland Browns,CLEVELAND,REG,,true,BALTIMORE,BAL,true,true,12,9,Browns,Ravens,CLE,BAL,4,658,6,9,2,5,75,75,RUSH,0.688686,0.0369783,0.688425,0.507239,20,4,80,693,5,12,134,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515517"">C. Hyde</a> rushes up the middle for 6 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3134310"">K. Young</a>.",,401030770,,70406,70406,5,12,134,Punt,true,,,,,,,,6,2018-10-07 (W5),BAL 9 @ CLE 12,4,,,369
Cleveland Browns,9,4210017 2817,4210017,57682,2817,4210017,2018-10-28,8,,8808,Cleveland Browns,CLEVELAND,REG,,true,PITTSBURGH,PIT,false,false,18,33,Browns,Steelers,CLE,PIT,3,399,6,16,1,1,1,1,RUSH,0.298718,-0.00973849,6.10763,-0.331204,16,3,24,487,4,24,163,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128720"">N. Chubb</a> rushes towards the right guard for 0 yards. 0 yards after contact.",,401030731,,,,4,24,163,Touchdown Pass,true,,,,,,,,0,2018-10-28 (W8),CLE 18 @ PIT 33,3,,,369
Cleveland Browns,9,4210207 282,4210207,57734,282,4210207,2018-11-25,12,,8808,Cleveland Browns,CLEVELAND,REG,,true,CINCINNATI,CIN,false,true,35,20,Browns,Bengals,CLE,CIN,1,556,6,0,2,1,1,1,RUSH,0.640271,0.0374049,5.776,0.689964,1,1,78,900,10,78,349,Touchdown,"Touchdown Cleveland Browns - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128720"">N. Chubb</a> rushes towards the right guard for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128720"">N. Chubb</a>.",,401030921,,65458,65458,10,78,349,Touchdown,true,,,,,,,,1,2018-11-25 (W12),CLE 35 @ CIN 20,1,,,369
